,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source
14087,France,Ile-de-France,92,Levallois-Perret,Réseau Cristalia ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.018,30%,kgCO2e/kWh,
14088,France,Ile-de-France,93,Saint-Denis,Réseau de Saint Denis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.183,30%,kgCO2e/kWh,
14089,France,Ile-de-France,93,Bagnolet,Réseau de Bagnolet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.182,30%,kgCO2e/kWh,
14090,France,Ile-de-France,93,Bobigny,ZUP de Bobigny ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.221,30%,kgCO2e/kWh,
14091,France,Ile-de-France,93,Sevran,ZAC de Sevran ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.231,30%,kgCO2e/kWh,
14092,France,Ile-de-France,93,Neuilly-sur-Marne,ZUP des Fauvettes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.065,30%,kgCO2e/kWh,
14093,France,Ile-de-France,93,Villepinte,Réseau de Villepinte ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.054,30%,kgCO2e/kWh,
14094,France,Ile-de-France,93,Sevran,SEBIO ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.074,30%,kgCO2e/kWh,
14095,France,Ile-de-France,93,Le Bourget,Réseau ADP Le Bouget ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.226,30%,kgCO2e/kWh,
14096,France,Ile-de-France,93,Le Bourget,Réseau ADP Le Bouget ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.033,30%,kgCO2e/kWh,
14097,France,Ile-de-France,93,Clichy-sous-Bois,Le Chêne Pointu ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.193,30%,kgCO2e/kWh,
14098,France,Ile-de-France,93,Aulnay-sous-Bois,Le Gros Saule ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.193,30%,kgCO2e/kWh,
14099,France,Ile-de-France,93,La Courneuve,Quartier Nord ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.211,30%,kgCO2e/kWh,
14100,France,Ile-de-France,93,Tremblay-en-France,Réseau de Tremblay-en-France ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08,30%,kgCO2e/kWh,
14101,France,Ile-de-France,93,Le Blanc-Mesnil,Réseau du Blanc Mesnil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.218,30%,kgCO2e/kWh,
14102,France,Ile-de-France,93,Bondy,Réseau de Bondy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.13,30%,kgCO2e/kWh,
14103,France,Ile-de-France,93,Aulnay-sous-bois,Garonor ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.267,30%,kgCO2e/kWh,
14104,France,Ile-de-France,93,Saint-Denis,Centrale Landy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.233,30%,kgCO2e/kWh,
14105,France,Ile-de-France,93,Saint-Denis,Stade Energies SAS ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.009,30%,kgCO2e/kWh,
14106,France,Ile-de-France,93,La Courneuve,Quartier Sud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.163,30%,kgCO2e/kWh,
14107,France,Ile-de-France,93,Saint-Ouen,Réseau de la ZAC des docks de Saint-Ouen ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.061,30%,kgCO2e/kWh,
14108,France,Ile-de-France,94,Limeil-Brévannes,Réseau de Limeil-Brévannes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.072,30%,kgCO2e/kWh,
14109,France,Ile-de-France,94,Créteil,Réseau de Créteil-Scuc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.072,30%,kgCO2e/kWh,
14110,France,Ile-de-France,94,Vitry-sur-Seine,Réseau de Choisy-Vitry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.157,30%,kgCO2e/kWh,
14111,France,Ile-de-France,94,Fontenay-sous-Bois,Réseau de Fontenay-sous-Bois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.18,30%,kgCO2e/kWh,
14112,France,Ile-de-France,94,Rungis,Marché International de Rungis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.001,30%,kgCO2e/kWh,
14113,France,Ile-de-France,94,Sucy-en-Brie,Réseau de Sucy en Brie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.045,30%,kgCO2e/kWh,
14114,France,Ile-de-France,94,Cachan,Réseau de Cachan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.151,30%,kgCO2e/kWh,
14115,France,Ile-de-France,94,Champigny-sur-Marne,Réseau de Champigny sur Marne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.066,30%,kgCO2e/kWh,
14116,France,Ile-de-France,94,Maison-Alfort,Réseau de Maison-Alfort ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,
14117,France,Ile-de-France,94,Thiais,Réseau de Thiais ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.128,30%,kgCO2e/kWh,
14118,France,Ile-de-France,94,Bonneuil-sur-Marne,SETBO ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.052,30%,kgCO2e/kWh,
14119,France,Ile-de-France,94,Chevilly-Larue,Réseau de Chevilly-Larue l’Hay les Roses Villejuif ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.093,30%,kgCO2e/kWh,
14120,France,Ile-de-France,94,Fresnes,Réseau de Fresnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.095,30%,kgCO2e/kWh,
14121,France,Ile-de-France,94,Orly,Réseau d’Orly ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.065,30%,kgCO2e/kWh,
14122,France,Ile-de-France,94,Alfortville,Réseau d’Alfortville-Smag ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
14123,France,Ile-de-France,94,Arcueil,Réseau d’Arcueil-Gentilly ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.107,30%,kgCO2e/kWh,
14124,France,Ile-de-France,94,Ivry-sur-Seine,Réseau d’Ivry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.232,30%,kgCO2e/kWh,
14125,France,Ile-de-France,94,Villeneuve-Saint-Georges,Réseau de Villeneuve Saint Georges ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.087,30%,kgCO2e/kWh,
14126,France,Ile-de-France,94,Orly,Réseau ADP Orly ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.096,30%,kgCO2e/kWh,
14127,France,Ile-de-France,94,Orly,Réseau ADP Orly ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,
14128,France,Ile-de-France,95,Taverny,Réseau de la ZAC Croix Rouge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.242,30%,kgCO2e/kWh,
14129,France,Ile-de-France,95,Sarcelles,Grand Ensemble Sarcelles-Locheres ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,
14130,France,Ile-de-France,95,Cergy Pontoise,Réseau de Cergy-Pontoise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.166,30%,kgCO2e/kWh,
14131,France,Ile-de-France,95,Garges-Les-Gonesse,Van Gogh ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.18,30%,kgCO2e/kWh,
14132,France,Ile-de-France,95,Franconville,ZUP de Sannois-Ermont-Franconville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.088,30%,kgCO2e/kWh,
14133,France,Ile-de-France,95,Argenteuil,Réseau d’Argenteuil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1,30%,kgCO2e/kWh,
14134,France,Ile-de-France,95,Roissy,Réseaux ADP Roissy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.191,30%,kgCO2e/kWh,
14135,France,Ile-de-France,95,Roissy,Réseau ADP Roissy ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.008,30%,kgCO2e/kWh,
14136,France,Ile-de-France,95,Franconville,ZUP de l’Epine Guyon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.163,30%,kgCO2e/kWh,
14137,France,Ile-de-France,95,Villiers-le-Bel,Réseau de Villiers-le-Bel-Gonesse ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.105,30%,kgCO2e/kWh,
14138,France,Ile-de-France,95,Pontoise,Réseau de Pontoise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.197,30%,kgCO2e/kWh,
14139,France,Ile-de-France,95,Franconville,ZAC de Montedour ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.231,30%,kgCO2e/kWh,
